Company_Name,Stock_Code,Day,WeekDay,Week,Month,Month_Name,Quarter,Opening_Value,Highest_Value,Lowest_Value,Closing_Value,Volume,Daily_Closing_Variation,Year
Alphabet Class A,GOOGL,2024-02-02,Friday,5,2,February,1,139.26,142.62,136.5,142.38,62499574,0.8642674978747513,2024
Alphabet Class A,GOOGL,2024-02-01,Thursday,5,2,February,1,142.12,143.06,140.79,141.16,40466549,0.7566024268379745,2024
Alphabet Class A,GOOGL,2024-01-31,Wednesday,5,1,January,1,143.62,144.0,139.87,140.1,71910044,-7.500330120163748,2024
Alphabet Class A,GOOGL,2024-01-30,Tuesday,5,1,January,1,152.8,153.62,151.185,151.46,36331833,-1.3354178880854557,2024
Alphabet Class A,GOOGL,2024-01-29,Monday,5,1,January,1,152.06,153.78,151.43,153.51,27784259,0.870650852580733,2024
Alphabet Class A,GOOGL,2024-01-26,Friday,4,1,January,1,151.1,152.535,151.01,152.185,26115494,0.2074142358596153,2024
Alphabet Class A,GOOGL,2024-01-25,Thursday,4,1,January,1,150.065,153.05,149.54,151.87,29149069,2.1318090114324253,2024
Alphabet Class A,GOOGL,2024-01-24,Wednesday,4,1,January,1,148.54,149.855,148.1,148.7,25155644,1.1289445048966245,2024
Alphabet Class A,GOOGL,2024-01-23,Tuesday,4,1,January,1,145.89,147.182,145.5,147.04,21636129,0.7192273443386415,2024
Alphabet Class A,GOOGL,2024-01-22,Monday,4,1,January,1,147.1,148.39,145.84,145.99,32200369,-0.2664298401420866,2024
Alphabet Class A,GOOGL,2024-01-19,Friday,3,1,January,1,144.74,146.45,144.38,146.38,34271867,2.0211876219682225,2024
Alphabet Class A,GOOGL,2024-01-18,Thursday,3,1,January,1,142.05,144.21,141.99,143.48,25746417,1.4207959284653926,2024
Alphabet Class A,GOOGL,2024-01-17,Wednesday,3,1,January,1,141.345,141.84,138.9,141.47,20968649,-0.7158397080496948,2024
Alphabet Class A,GOOGL,2024-01-16,Tuesday,3,1,January,1,142.0,144.35,141.45,142.49,22670467,-0.11216263582193942,2024
Alphabet Class A,GOOGL,2024-01-12,Friday,2,1,January,1,142.67,143.195,141.82,142.65,18785514,0.40118243243242757,2024
Alphabet Class A,GOOGL,2024-01-11,Thursday,2,1,January,1,143.49,145.22,140.635,142.08,24008722,-0.1405678942929355,2024
Alphabet Class A,GOOGL,2024-01-10,Wednesday,2,1,January,1,141.0,143.0,140.91,142.28,21320203,0.9435970202199452,2024
Alphabet Class A,GOOGL,2024-01-09,Tuesday,2,1,January,1,138.5,141.485,138.15,140.95,24759598,1.5197349467012282,2024
Alphabet Class A,GOOGL,2024-01-08,Monday,2,1,January,1,136.29,139.01,136.26,138.84,21403982,2.291313637368315,2024
Alphabet Class A,GOOGL,2024-01-05,Friday,1,1,January,1,136.745,137.1558,135.15,135.73,21661914,-0.48390644475401173,2024
Alphabet Class A,GOOGL,2024-01-04,Thursday,1,1,January,1,138.42,139.16,136.35,136.39,27137735,-1.8211920529801335,2024
Alphabet Class A,GOOGL,2024-01-03,Wednesday,1,1,January,1,137.25,139.63,137.08,138.92,24212147,0.5428095823984946,2024
Alphabet Class A,GOOGL,2024-01-02,Tuesday,1,1,January,1,138.55,139.45,136.48,138.17,23711220,-1.0881237024840793,2024
